image,mode,class,alias,prompt_text,threshold_box,threshold_text,n_detections,max_score,first_box_x1y1x2y2,hit
frame_0014.png,extras,electric_scooter,stand-up scooter,stand-up scooter.,0.2,0.2,1,0.6382,"[483.05438232421875, 819.3162841796875, 760.2403564453125, 1093.1663818359375]",1
frame_0014.png,extras,electric_scooter,kick scooter,kick scooter.,0.2,0.2,3,0.3953,"[483.9826354980469, 824.0086669921875, 755.8346557617188, 1091.1673583984375]",1
frame_0014.png,extras,electric_scooter,two-wheeled scooter,two-wheeled scooter.,0.2,0.2,3,0.5462,"[482.48541259765625, 820.0130615234375, 761.1414184570312, 1092.52880859375]",1
frame_0014.png,extras,electric_scooter,scooter,scooter.,0.2,0.2,0,0.0,,0
frame_0014.png,extras,electric_scooter,electric kick scooter,electric kick scooter.,0.2,0.2,3,0.47,"[482.8665466308594, 822.2617797851562, 757.524658203125, 1091.8892822265625]",1
frame_0014.png,extras,prohibition_sign,prohibition sign,prohibition sign.,0.2,0.2,4,0.4244,"[13.900999069213867, 710.0733032226562, 245.68922424316406, 852.439697265625]",1
frame_0014.png,extras,prohibition_sign,no entry sign,no entry sign.,0.2,0.2,5,0.3956,"[16.74062156677246, 708.2730712890625, 247.6500244140625, 853.9204711914062]",1
frame_0014.png,extras,prohibition_sign,red prohibition sign,red prohibition sign.,0.2,0.2,3,0.481,"[13.472307205200195, 707.9631958007812, 246.66456604003906, 853.1598510742188]",1
frame_0014.png,extras,prohibition_sign,do not enter sign,do not enter sign.,0.2,0.2,3,0.3759,"[17.04978370666504, 709.6220703125, 243.27120971679688, 851.8350830078125]",1
frame_0014.png,extras,prohibition_sign,stop sign,stop sign.,0.2,0.2,1,0.2142,"[1.7694318294525146, 550.7408447265625, 267.3782958984375, 996.8317260742188]",1
frame_0014.png,extras,prohibition_sign,red circular sign,red circular sign.,0.2,0.2,1,0.634,"[1142.761962890625, 1647.76904296875, 1696.45947265625, 1853.7559814453125]",1
frame_0014.png,extras,prohibition_sign,warning sign,warning sign.,0.2,0.2,5,0.3143,"[19.477161407470703, 717.929443359375, 240.52947998046875, 848.44921875]",1
frame_0014.png,extras,prohibition_sign,red sign on ground,red sign on ground.,0.2,0.2,4,0.5358,"[10.169134140014648, 978.9749145507812, 2869.94189453125, 1848.002197265625]",1
frame_0014.png,extras,pair_of_ramps,pair of ramps,pair of ramps.,0.18,0.18,7,0.3751,"[308.22308349609375, 690.2550048828125, 969.154052734375, 1001.2066650390625]",1
frame_0014.png,extras,pair_of_ramps,loading ramps,loading ramps.,0.18,0.18,6,0.3003,"[313.73248291015625, 701.1412963867188, 965.9802856445312, 996.0375366210938]",1
frame_0014.png,extras,pair_of_ramps,metal ramps on ground,metal ramps on ground.,0.18,0.18,8,0.5617,"[9.496736526489258, 981.5269775390625, 2869.039306640625, 1846.7802734375]",1
frame_0014.png,extras,pair_of_ramps,vehicle loading ramp,vehicle loading ramp.,0.18,0.18,5,0.4481,"[484.21014404296875, 823.1390380859375, 757.6749267578125, 1089.6168212890625]",1
frame_0014.png,extras,pair_of_ramps,two metal ramps,two metal ramps.,0.18,0.18,2,0.459,"[308.4779052734375, 689.84619140625, 964.037353515625, 1093.3697509765625]",1
frame_0014.png,extras,pair_of_ramps,ramp,ramp.,0.18,0.18,2,0.1975,"[2242.83544921875, 1670.98681640625, 2877.887451171875, 1854.180908203125]",1
frame_0014.png,extras,pair_of_ramps,aluminum ramp,aluminum ramp.,0.18,0.18,7,0.3529,"[2240.9384765625, 1668.7994384765625, 2877.478515625, 1854.1358642578125]",1
frame_0014.png,extras,pair_of_ramps,incline ramp,incline ramp.,0.18,0.18,0,0.0,,0
frame_0014.png,extras,trailer,trailer,trailer.,0.18,0.18,6,0.3665,"[485.29736328125, 826.8013916015625, 753.0426635742188, 1088.0093994140625]",1
frame_0014.png,extras,trailer,cargo trailer,cargo trailer.,0.18,0.18,6,0.3861,"[305.2015380859375, 701.2390747070312, 962.73681640625, 994.109130859375]",1
frame_0014.png,extras,trailer,vehicle trailer,vehicle trailer.,0.18,0.18,7,0.4079,"[485.8474426269531, 826.1260986328125, 754.3008422851562, 1088.206298828125]",1
frame_0014.png,extras,trailer,wheeled trailer,wheeled trailer.,0.18,0.18,2,0.6038,"[484.0562438964844, 825.2027587890625, 754.21630859375, 1089.82421875]",1
frame_0014.png,extras,trailer,small trailer,small trailer.,0.18,0.18,4,0.4818,"[483.31304931640625, 824.9313354492188, 758.0613403320312, 1090.4599609375]",1
frame_0014.png,extras,trailer,utility trailer,utility trailer.,0.18,0.18,5,0.3753,"[315.7737731933594, 773.2157592773438, 517.09765625, 981.8045043945312]",1
frame_0014.png,extras,trailer,open trailer,open trailer.,0.18,0.18,4,0.5063,"[483.93072509765625, 824.6527709960938, 757.2926635742188, 1089.8927001953125]",1
frame_0014.png,extras,trailer,covered trailer,covered trailer.,0.18,0.18,3,0.4356,"[304.2568054199219, 701.12060546875, 965.619873046875, 994.8184814453125]",1
frame_0014.png,extras,trailer,container trailer,container trailer.,0.18,0.18,7,0.4092,"[328.38092041015625, 775.6050415039062, 514.6019287109375, 977.3856811523438]",1
frame_0015.png,production,trailer,ALL_GROUP,trailer. cargo trailer. vehicle trailer. wheeled trailer. flatbed trailer. black trailer. utility trailer.,0.2,0.2,6,0.3514,"[418.4165344238281, 1000.9297485351562, 688.0272216796875, 1096.642333984375]",1
frame_0015.png,production,electric utility vehicle+electric wheelchair+electric scooter+trolley,ALL_GROUP,electric utility vehicle. small electric cart. utility vehicle. golf cart. electric cart. small white utility vehicle. electric wheelchair. motorized wheelchair. power wheelchair. mobility scooter wheelchair. electric scooter. mobility scooter. stand-up scooter. kick scooter. scooter. trolley. hand cart. hand truck. luggage cart. flatbed cart. push cart. utility cart.,0.22,0.22,2,0.2809,"[381.9002990722656, 885.1087036132812, 518.5965576171875, 1010.7939453125]",1
frame_0015.png,production,pair of ramps,ALL_GROUP,pair of ramps. loading ramp. metal ramp. vehicle loading ramp. two metal ramps. aluminum ramp.,0.2,0.2,11,0.3821,"[288.8998718261719, 682.3961181640625, 967.669921875, 993.2232055664062]",1
frame_0015.png,production,portable power station+basketball,ALL_GROUP,portable power station. large power bank. battery box. power generator box. portable battery. power station. basketball. orange basketball. sports ball. rubber ball.,0.22,0.22,0,0.0,,0
